genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
ACVR1B;0.6053158335691342;-0.00030270271776222614;0.0005857563536790786;0.9869098145664693
C2orf40;0.6053298141988477;-0.00010511872039976375;0.00020342184215564705;0.9869098145664693
HIST1H3D;0.6053589867460926;0.00041712779070476674;0.0008072754789700107;0.9869098145664693
ZNF317;0.6053818695719702;0.0001010549647842761;0.00019558603340635885;0.9869098145664693
OLFM2;0.6053915345772467;0.0001692427318493744;0.0003275682849076715;0.9869098145664693
CYP11B1;0.6054620387464618;0.00016044994319591664;0.0003106106025222023;0.9869098145664693
DDIT4;0.6055681957710066;0.0003146928078477079;0.000609384444541117;0.9869098145664693
STAT4;0.6055840317431067;-0.00011215827168790266;0.0002171975527475405;0.9869098145664693
ZBTB26;0.6056068319341683;-0.0005020805168301408;0.000972354099320574;0.9869098145664693
UBE2J1;0.6056074586634583;-0.00027306913288911933;0.000528840182754958;0.9869098145664693
DYTN;0.6056773182047241;-9,38E+09;0.00018170167345464094;0.9869098145664693
N4BP2;0.6057068915987139;-0.00012774915657697662;0.0002474740423330898;0.9869098145664693
ANGPT4;0.6057465615375665;0.00013794050770170357;0.0002672460060493291;0.9869098145664693
GDPD5;0.6058140286175175;-0.00010260247419128193;0.0001988192939362506;0.9869098145664693
AK1;0.6058236804847892;-0.00015464127253775334;0.00029966618481204195;0.9869098145664693
PSTPIP2;0.6058733290542279;-0.00011519265818898962;0.0002232528199424994;0.9869098145664693
TMTC1;0.6059381567002078;8,87E+10;0.00017191608622512566;0.9869098145664693
PSMD2;0.6059383514582692;0.0001711593676680385;0.00033178075497628965;0.9869098145664693
DHODH;0.6059606500454442;-9,55E+10;0.00018520895104629523;0.9869098145664693
SERPINA6;0.6059935906392964;0.00017496772802386742;0.0003392150030600695;0.9869098145664693
CENPF;0.6060243127476255;5,50E+11;0.00010662350337228075;0.9869098145664693
AKAIN1;0.6060753493539106;-0.0004216121902284404;0.0008175772911877946;0.9869098145664693
TRAPPC1;0.6061706722299125;-0.0003427933241420201;0.00066491013034506;0.9869098145664693
MED18;0.6061718662081689;0.00023667696001003843;0.0004590796230568387;0.9869098145664693
