genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
PCID2;0.0047202609754195025;0.004692036035042157;0.0016605610323093085;0.570715211568173
FOXP3;0.004730999520853736;0.00711656301660289;0.0025192758805899214;0.570715211568173
SUZ12;0.004765909266528938;0.0030727745052724085;0.0010886758628017277;0.570715211568173
OSGIN1;0.0047938393455124965;0.0012164935911240184;0.00043128685470180945;0.570715211568173
FOXN3;0.0048240932665402966;-0.004191260753902805;0.0014870037927604482;0.570715211568173
LRRC45;0.004900343620156151;-0.0022655564637866876;0.0008052288468069436;0.570715211568173
BRWD3;0.0049100245439104295;0.004554811135785737;0.0016192457941856513;0.570715211568173
ARHGAP4;0.004946971690289911;0.002665568184014867;0.0009484287332383942;0.570715211568173
PKD1;0.00495196981436157;-0.0007520330139154263;0.00026760981351580944;0.570715211568173
ATG4C;0.005018599731171693;-0.001554402261452125;0.0005539802323518388;0.570715211568173
TRPM4;0.005059974321938516;0.001014726086448256;0.000361984151380045;0.570715211568173
TMEM268;0.0051038901799362645;0.004498933685027937;0.0016065065396007497;0.570715211568173
JTB;0.005110390275885369;0.0034186836508764296;0.0012209434210916634;0.570715211568173
HOXA9;0.0051193890114002855;0.0023528061602491584;0.0008404480584863055;0.570715211568173
ST3GAL1;0.00515738757662504;0.004929683540457153;0.0017624405214617567;0.570715211568173
RNASE6;0.0051581675145332215;0.005680498890907884;0.0020309044641078733;0.570715211568173
VPS18;0.005167070249162161;-0.001373722624225554;0.0004912342005196481;0.570715211568173
C9orf24;0.00531489145079216;0.0042795729659320355;0.0015353586496827144;0.5831908817163147
CGB3;0.005342878308459447;0.005076174978568991;0.0018222640206143673;0.5831908817163147
OPA1;0.005414817803982558;0.002420920112769092;0.0008704266314274344;0.5856195675007431
TEX46;0.005428247769461512;0.00854995961991236;0.003074973484852008;0.5856195675007431
MAB21L3;0.005524784792353142;0.0032720759571201485;0.0011792242707470296;0.5878395891007732
ANKS3;0.005535602789891705;0.0024146420728649444;0.0008704130690271342;0.5878395891007732
C16orf72;0.005544196545855012;-0.002251987158442783;0.0008119280920036081;0.5878395891007732
BTN1A1;0.005585479131931853;0.004070606493805666;0.0014688891823920372;0.5878395891007732
AP3B1;0.005632022725245258;0.0015945176023853937;0.0005759477215163585;0.5878395891007732
CRYGD;0.005664917766845119;0.001277929331808698;0.00046191118596669714;0.5878395891007732
HBG2;0.00567058021389515;0.015520422184865176;0.005610561322436195;0.5878395891007732
FAM214A;0.005820898858518537;-0.0019287304439182416;0.0006993869810434211;0.5981518916141554
CNTD2;0.00590811734382664;0.003406291670451612;0.0012373563823011428;0.5981518916141554
PLK3;0.00591747640476721;-0.0018472354466273176;0.0006711459843079723;0.5981518916141554
DNAAF1;0.005927509913826286;-0.0018727552000801853;0.0006805551214770998;0.5981518916141554
PNKP;0.005953306158124895;0.0023062208399451424;0.0008385090510918962;0.5981518916141554
RCHY1;0.005963467339330606;0.004629227206736799;0.0016834631257054626;0.5981518916141554
CXCR1;0.006152476154067833;0.002337884536131976;0.0008533725197172071;0.6047297310878377
C2orf91;0.0061710864968697295;0.02169300149735689;0.007921231154736134;0.6047297310878377
RDH11;0.006188005840132165;0.004268902084712411;0.0015593085218243818;0.6047297310878377
ATP6V1A;0.0061947774419699245;-0.0031907684223388424;0.0011656501360098185;0.6047297310878377
CARF;0.006236250534816956;0.002276305920370058;0.0008322466574772026;0.6047297310878377
NAA11;0.0062726142158164785;0.003161138010940951;0.0011565621314388423;0.6047297310878377
NEUROG3;0.0062826095728575814;0.006704652438249376;0.002453494693242264;0.6047297310878377
TVP23A;0.006303738774222345;0.0038968480967027518;0.001426586690122783;0.6047297310878377
ABCC4;0.006322352221978903;-0.0013409285860965388;0.0004910716483811276;0.6047297310878377
AJUBA;0.006393127783449668;0.002892170291527364;0.0010605896992720337;0.6083634828189336
FBXO36;0.006430369405848813;0.0018399371186094803;0.0006751992882668115;0.6087853810965845
UROC1;0.006530088990774492;0.0013506157743496225;0.0004965602753148318;0.610171795768056
CCER2;0.006543221422392287;0.003815672991618974;0.001403192996899532;0.610171795768056
AP4E1;0.006569043791038606;-0.0019947449565504128;0.0007339082827789554;0.610171795768056
MAPK11;0.006576544468291184;0.005699649636415533;0.0020973113962470574;0.610171795768056
TMIGD2;0.0066848404168362435;0.004954889217042905;0.001826896931039899;0.6171338247503152
EBF3;0.0069245244184078444;0.0051261011705377516;0.0018982108055774246;0.6358475279753452
TRIM28;0.0069560814927244604;0.0022846579033918312;0.0008464899900670789;0.6358475279753452
SELENOP;0.00702151706494253;0.004126503259165306;0.001530681341882496;0.6386826992993804
FAM92A;0.007093872379774781;0.003784217167845704;0.0014054955559118629;0.6396395958760485
PGF;0.007103577896302137;0.005369911833070031;0.0019947760053178848;0.6396395958760485
NYNRIN;0.0071911355317330165;0.002224370707701428;0.000827549976355873;0.6396395958760485
CUL3;0.007205249594869197;0.005440844366869986;0.0020246930291601935;0.6396395958760485
CYP1A2;0.007234861847873781;0.0016628699469803934;0.0006191169135537535;0.6396395958760485
GABPA;0.007269084361665845;0.005106918746609905;0.0019025165598728579;0.6396395958760485
CXorf65;0.00727333233077421;0.015146194392208384;0.005642929518516333;0.6396395958760485
HIST1H2BC;0.0073110057215183795;0.00701870826237569;0.0026166035817087596;0.6399199158891276
GRK5;0.007351151333556653;0.0025496004129237017;0.0009511513542965727;0.6404129772088134
NT5C1A;0.007411105009406872;0.0018511993741344315;0.0006913079955071453;0.642618993245579
WNT2;0.007475498627139905;0.0022803344541685406;0.0008524862902420965;0.6451876861637585
GNA11;0.007535864667704583;0.007667090706469406;0.0028691791597943456;0.6473865961755845
NPY5R;0.007577016007479278;0.00402759492472346;0.0015082385260890023;0.6478591991887903
HUS1;0.0076511618512292495;0.002379294256826158;0.0008920819007780994;0.6478591991887903
LANCL3;0.007666829691678766;0.0028976857152736182;0.0010867254281970704;0.6478591991887903
OR6B1;0.007711502326953981;0.003307748067414533;0.0012414215573203714;0.6478591991887903
AGO3;0.00771593463142502;0.004691505098073143;0.0017608832209162558;0.6478591991887903
NDUFV3;0.007775912000378197;-0.001650612146381636;0.0006201380048521075;0.6499541580135938
SYN2;0.007841120450978742;0.007328167386328062;0.0027561182756952415;0.6524656102617109
IL13;0.008020382206693637;0.00567175504837873;0.002139278058305662;0.6539779573468678
GNG5;0.008110789597201453;0.013726583710934452;0.005184813973997928;0.6539779573468678
PNLIP;0.00812149985748962;0.004050451013577515;0.0015301968688913982;0.6539779573468678
SLC29A4;0.008134486288166973;0.0013153996393962435;0.0004970388219780679;0.6539779573468678
C5orf38;0.008134594236732061;0.010591440759961837;0.004002104006562009;0.6539779573468678
GSDMB;0.008147908346713825;0.0038931368861761526;0.0014713764317039726;0.6539779573468678
TSPAN15;0.008161785046886305;0.0018396152465689675;0.0006954175210044782;0.6539779573468678
FGG;0.008163205826175983;0.0015242982332951903;0.0005762331561112256;0.6539779573468678
HORMAD2;0.008209981948553397;0.001873100940558954;0.0007086097114088763;0.6539779573468678
NUP210;0.008281399793124805;0.0010543568763748767;0.0003993151892473117;0.6539779573468678
IL23R;0.008286887005591608;-0.001909419620052907;0.0007232134574633017;0.6539779573468678
GAP43;0.008298078565466962;0.0033875064811371646;0.0012832772670255223;0.6539779573468678
CEBPG;0.008341927178140314;0.004598143900786662;0.0017430787166282846;0.6539779573468678
KLHL3;0.008367702756924817;0.0031953614249268392;0.0012117882692062444;0.6539779573468678
TTC34;0.00838794750207774;0.002391832371509657;0.0009073452089981845;0.6539779573468678
GPR34;0.008491997149809692;0.012551206757575395;0.004768892263557867;0.6558771747290405
BCS1L;0.00849864260510277;0.0026932890116260675;0.001023431662936056;0.6558771747290405
TRIM36;0.008525021328726921;0.0027380057136213954;0.0010408402802205882;0.6558771747290405
SOX17;0.008628971080180892;0.0018500194464460434;0.0007043802079364621;0.6558771747290405
SCARB1;0.008637417568620161;0.002106757409881647;0.0008022328634332833;0.6558771747290405
GAL3ST4;0.008641000639827706;0.001476294916164819;0.0005621890608356641;0.6558771747290405
SAP25;0.008659727732734152;0.0095535741816226;0.0036391256835940963;0.6558771747290405
DUOX2;0.008719605626046368;-0.0009733347748231324;0.00037109222612174346;0.6564825388836596
RIPOR1;0.008755066419410137;-0.0013930735716937998;0.000531401471461274;0.6564825388836596
FAM205A;0.008773855876436063;-0.0015983035863854514;0.0006098584834585085;0.6564825388836596
ZNF534;0.008904918361298971;0.0027733248882681884;0.0010602536313910555;0.6590173322063979
SEC24D;0.008907470704217607;0.0013118776875842924;0.000501555058135738;0.6590173322063979
TMEM199;0.008989335101079774;-0.0034898325497402867;0.001335823787693786;0.6590173322063979
OPA3;0.009074235131747878;-0.0069736757298501095;0.0026726439833056523;0.6590173322063979
PCDHGB3;0.009115854278008907;0.0018196537803351223;0.0006977966666328549;0.6590173322063979
IGSF10;0.009123920506617013;0.0007298070121430415;0.0002798972246954484;0.6590173322063979
FOXR2;0.009135292714762114;0.006045861739951769;0.0023191018299952393;0.6590173322063979
PANK2;0.009150845651280102;0.003302738277860379;0.0012671639933077101;0.6590173322063979
ACKR3;0.00918016276491306;0.0024281542328079284;0.0009320034993604456;0.6590173322063979
SLC46A3;0.009197702468922287;-0.0018199462576117974;0.0006987291736030401;0.6590173322063979
C2orf88;0.00921025477229954;0.007676417157739073;0.0029477239971065767;0.6590173322063979
INTS2;0.009243280006949982;0.002455309164532729;0.0009432766874233812;0.6590173322063979
JCHAIN;0.00926942895591021;0.011095781149869489;0.004264346213331843;0.6590173322063979
EPB41L2;0.009361256360811518;-0.0011987471050073453;0.00046130388210782573;0.6630056222565592
KIF23;0.009497122351805375;-0.0023846930363405974;0.0009194333535204926;0.669241240597645
APOC2;0.009538283456185853;0.010331863935322642;0.003985800784228992;0.669241240597645
STOML2;0.009557497777450739;0.004007764482275617;0.0015465185128513096;0.669241240597645
POLR2K;0.009631317151584912;0.007418387026050948;0.0028655402872002265;0.6718748912210888
GPANK1;0.009686684689433222;0.0017945342948659754;0.0006937135792080194;0.6732064460566399
B4GALT4;0.009777929615641744;0.0029319962942983345;0.00113484062996946;0.6733134613462232
NUP58;0.009790173403430006;0.0020084027996075775;0.0007774900701066573;0.6733134613462232
NEK7;0.00979828768956756;-0.0026013988390749285;0.0010071613094749167;0.6733134613462232
PI3;0.009833366459626347;0.003458688763852314;0.00133971059128102;0.6733134613462232
SEC24B;0.010088418553538422;0.0019782500466549472;0.0007689041042078966;0.6801089464610525
INTS10;0.01014244207785841;-0.0019116166310518116;0.0007435394979532527;0.6801089464610525
TUBGCP4;0.01016031607298386;0.002349169470299846;0.0009139461852664992;0.6801089464610525
IL37;0.010162303974237574;0.009332274225399092;0.0036308241781299933;0.6801089464610525
CELA1;0.010179078120983074;0.0012807318381052124;0.0004983936344586002;0.6801089464610525
LAPTM5;0.010251067239733012;0.0021266454013190404;0.0008283662202493868;0.6801089464610525
CTDNEP1;0.010259338937547694;0.004769871392009555;0.0018581522048126634;0.6801089464610525
FGF10;0.0102779843172767;0.013538805031952929;0.0052754741635416165;0.6801089464610525
MRPL38;0.010320885535362529;0.0016942944856626796;0.0006605636536545065;0.6801089464610525
ANKRD42;0.010396168067504718;0.0017600928689459638;0.0006868924615934358;0.6801089464610525
NXF3;0.01046599785551941;0.006316910570639418;0.0024674720829274306;0.6801089464610525
SFMBT1;0.010497738636285312;-0.002720634889305244;0.001063154489911456;0.6801089464610525
LMBRD2;0.010587896652915204;0.0022491631658721973;0.000879938171368187;0.6801089464610525
SP1;0.010617356857780423;0.0036305245631590402;0.0014209045767837175;0.6801089464610525
DLD;0.01063333265212362;-0.002831001223795264;0.0011082163811879462;0.6801089464610525
ESF1;0.010647084350356722;0.0019903335936089267;0.0007792680829092815;0.6801089464610525
MMP12;0.010662856468751166;0.011332089792336178;0.004437707556798161;0.6801089464610525
C3orf14;0.010693544360483687;0.009364070084768873;0.003668458423485935;0.6801089464610525
NMT1;0.010749766246207678;0.004839056001035657;0.0018971016132446734;0.6801089464610525
SERPINA1;0.010759601538783175;-0.001559639828674274;0.0006115170101139916;0.6801089464610525
CLTA;0.01078378267068924;0.004794361284294066;0.0018803914844883086;0.6801089464610525
PCDHA2;0.01080166116981054;0.002444942882188752;0.0009591458296857521;0.6801089464610525
H1F0;0.010901708643707628;0.010105503871440566;0.003969376834390971;0.6801089464610525
CALML5;0.010924779254729228;0.004427986967262932;0.0017397891638158312;0.6801089464610525
PIWIL2;0.010962147674722563;0.0011172866298944297;0.00043919606394109416;0.6801089464610525
GLCE;0.010962746468101523;-0.004345626178271289;0.0017082422515930723;0.6801089464610525
INSRR;0.010990338076541433;0.0011208788483433802;0.0004407636014230205;0.6801089464610525
SDS;0.011015697957552636;0.002710493194820418;0.0010661859283833005;0.6801089464610525
RRP36;0.011085756544244972;0.0017088993960704566;0.000672790659421592;0.6801089464610525
TEX33;0.011121708875125319;0.002083407029195767;0.0008205995829592485;0.6801089464610525
GPR82;0.01114630642755684;0.011464048696723099;0.004516764516947829;0.6801089464610525
NPIPB4;0.011170472122164666;0.003379774438697428;0.0013320081092166188;0.6801089464610525
GRAMD1B;0.011219102376828103;0.002334390620563029;0.0009205621166358303;0.6801089464610525
RCOR2;0.011240377208679755;0.003946420344385268;0.0015566700578673281;0.6801089464610525
HPGDS;0.011258680203648177;0.0023086797488375706;0.0009108661847140137;0.6801089464610525
ADHFE1;0.011278493548126713;0.002370003175088214;0.0009352880676242865;0.6801089464610525
DNM2;0.01128872362093146;0.0029192108047133673;0.0011521695209968747;0.6801089464610525
CENPF;0.011338574971161374;0.0010034116520226406;0.00039627339457315035;0.6809016089478008
SFMBT2;0.011385032500711269;-0.0013864989941192684;0.0005478748562044919;0.681486009945801
SMU1;0.011446590630961331;0.008672666601294027;0.0034295671732535527;0.6829676390614743
BLOC1S6;0.011580893008575439;0.0061059553981557815;0.0024184911890080575;0.6887661880356598
CCSER1;0.01164942813261037;-0.0015345333725912769;0.000608308988638857;0.6894672698616113
MPPE1;0.011721078642988388;-0.0017080641692554064;0.0006776784040300837;0.6894672698616113
PI16;0.011799272148031562;0.0017385006440364477;0.0006903953943958385;0.6894672698616113
PEX5;0.011822352037152888;-0.002460248310635178;0.0009772838185905615;0.6894672698616113
KCNH4;0.011831761690233925;-0.0017631411695899007;0.0007004501151736611;0.6894672698616113
S100P;0.011847395755882735;0.011720707000007094;0.004657192812394665;0.6894672698616113
ABTB2;0.011852773177724403;0.001742951697614623;0.0006926013868586685;0.6894672698616113
MAGEC2;0.012047595324264655;-0.006132342964401498;0.002442406747552578;0.6986099338657966
CREM;0.012160748390394407;-0.0019102196117234526;0.0007618095634433869;0.7010951703917235
