genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
IRS1;0.006514781421248657;-0.006296417284590333;0.0023142473812385006;0.6875818245518582
ARHGAP39;0.006631108176405809;-0.004925013294714902;0.0018140929730280809;0.6875818245518582
MT1G;0.006695089159024495;-0.037621351604938735;0.01387381281841902;0.6875818245518582
SELENOF;0.00669722425117849;0.010214855993954858;0.0037671300697583944;0.6875818245518582
TMBIM4;0.006711153466086008;-0.012201709963726869;0.004501004171850807;0.6875818245518582
ZNF776;0.006739738892709372;0.0112415384052227;0.004148970736349975;0.6875818245518582
SPATS2;0.006773475476970188;0.005729389000614264;0.0021158681045953323;0.6875818245518582
NMUR2;0.006791724941283672;0.0070868980688323325;0.0026180609074888694;0.6875818245518582
USP50;0.006824587285218535;0.008532231323700389;0.003153867425958364;0.6875818245518582
DDX42;0.006847349846985519;0.007324079827596775;0.002708391911948814;0.6875818245518582
NYNRIN;0.0068480795145558285;-0.00700675060285421;0.0025910797782444273;0.6875818245518582
OR4A16;0.006848087966669405;0.010242446729688515;0.003787633117002964;0.6875818245518582
ANO5;0.0069226385669197135;0.005596330951669644;0.0020722688458379725;0.6875818245518582
DDX25;0.006929681924207171;0.0056943821532848896;0.002108840456764823;0.6875818245518582
LILRB2;0.0069313867286429996;-0.006237529761748702;0.002310058128850288;0.6875818245518582
OR8B4;0.006984450048735334;0.015481587023830257;0.005738973200218246;0.6875818245518582
DOK5;0.007019661791834395;-0.008307270091000378;0.003081390626076238;0.6875818245518582
POU6F2;0.0070275765788922265;0.008671760749948276;0.0032170380196777184;0.6875818245518582
GTPBP10;0.007040339872001135;-0.00728946210285533;0.002704841409850725;0.6875818245518582
CNOT11;0.007152998058107334;0.012458025438071924;0.004631797295564824;0.6887559621641308
KLK11;0.007154785031575581;0.012659786552198274;0.00470695641580188;0.6887559621641308
HSD17B3;0.007196322434100592;0.0065970753075898;0.002454581319048126;0.6887559621641308
BRAP;0.007251331683337921;0.010650736455186263;0.0039665864673182625;0.6887559621641308
RAB3IL1;0.00726783748864581;0.00954016474065477;0.0035539892107398193;0.6887559621641308
MCMDC2;0.007304188882046943;0.009318339233877145;0.0034735115872816047;0.6887559621641308
EFTUD2;0.007312186060914732;0.0118591912654298;0.0044212448723826205;0.6887559621641308
CFC1B;0.007387793336820349;0.0908265800635302;0.03390472782134793;0.6922101402524129
AIF1;0.0074234650738429706;0.02236247985353575;0.008352738931713599;0.6922101402524129
ASIC2;0.007542322978958411;-0.007054607234615106;0.0026402596558543208;0.6997767259877613
KIRREL3;0.0076626528575632746;0.0066275074495993885;0.002485357978505726;0.7030138222217742
ZNF782;0.007663879140900547;0.011512577966206947;0.004317377972622146;0.7030138222217742
CLDN1;0.0076908711958945985;0.009424102217906372;0.003535737629222537;0.7030138222217742
GAS2L2;0.007800700599443019;-0.005764479387478018;0.002166597848864008;0.7030607479472808
GSTM3;0.007881431775723157;0.01128112522896984;0.004245582488223789;0.7030607479472808
TM6SF2;0.007916103486667608;0.006884322591656179;0.0025923167406294136;0.7030607479472808
MAP3K13;0.007920679996377205;0.005588296363130227;0.0021044478216985184;0.7030607479472808
NDUFAF5;0.007970349574150127;0.007855287733286972;0.0029605058714682773;0.7030607479472808
AK9;0.00800328026876604;0.00392907612932222;0.0014815699494119938;0.7030607479472808
EXOC8;0.008062621546084494;0.008989836227854228;0.0033930662548883757;0.7030607479472808
CCT6B;0.008076187436635;0.008181891301243069;0.003088783051222669;0.7030607479472808
NR4A3;0.008097220102261082;0.011471080262799393;0.0043319375453182655;0.7030607479472808
HIST1H3I;0.008099604513584201;0.01885187024720856;0.007119485926420101;0.7030607479472808
MANEA;0.00810815908928207;0.009646829720515573;0.0036436558335754825;0.7030607479472808
ATOX1;0.008152802031837708;0.04092261820435505;0.015467527147687265;0.7036436953617698
COX6A2;0.00827682601833555;-0.012306577834019483;0.004660523683629388;0.7077554390935205
AFF1;0.008283125238162329;-0.005851311984502703;0.0022161189836979777;0.7077554390935205
PON2;0.008314867736709822;0.013648833690880829;0.005171882603550595;0.7077554390935205
TTC19;0.00837730098108578;0.006335307699720965;0.0024029157411630873;0.7098136849544644
SERTAD1;0.008466776251630294;-0.019881296102340743;0.007551096590721555;0.714134091478417
SLC33A1;0.00853472632896248;-0.005467519413948813;0.0020787580502821686;0.7143850133300722
CAT;0.008546748919986852;-0.006454838418950255;0.002454584662071589;0.7143850133300722
TMEM140;0.008655493534688766;0.011501681762979403;0.004380916618702603;0.7180728678612924
